Kode Provinsi,Nama Provinsi,Komoditas,Bulan,Tahun,Produksi (Ton),Harga
16,SUMATERA SELATAN,Telur Ayam Ras,Mei,2023,18410,"Rp29,526"
17,BENGKULU,Telur Ayam Ras,Mei,2023,763,"Rp27,370"
18,LAMPUNG,Telur Ayam Ras,Mei,2023,19442,"Rp29,215"
19,KEPULAUAN BANGKA BELITUNG,Telur Ayam Ras,Mei,2023,2937,"Rp31,006"
21,KEPULAUAN RIAU,Telur Ayam Ras,Mei,2023,1678,"Rp30,424"
31,DKI JAKARTA,Telur Ayam Ras,Mei,2023,,"Rp30,747"
32,JAWA BARAT,Telur Ayam Ras,Mei,2023,65419,"Rp31,205"
33,JAWA TENGAH,Telur Ayam Ras,Mei,2023,73591,"Rp30,165"
34,DI YOGYAKARTA,Telur Ayam Ras,Mei,2023,12749,"Rp30,547"
35,JAWA TIMUR,Telur Ayam Ras,Mei,2023,141379,"Rp29,803"
36,BANTEN,Telur Ayam Ras,Mei,2023,22410,"Rp30,739"
51,BALI,Telur Ayam Ras,Mei,2023,18878,"Rp27,888"
52,NUSA TENGGARA BARAT,Telur Ayam Ras,Mei,2023,4549,"Rp31,294"
53,NUSA TENGGARA TIMUR,Telur Ayam Ras,Mei,2023,522,"Rp32,882"
61,KALIMANTAN BARAT,Telur Ayam Ras,Mei,2023,5374,"Rp32,559"
62,KALIMANTAN TENGAH,Telur Ayam Ras,Mei,2023,681,"Rp32,297"
63,KALIMANTAN SELATAN,Telur Ayam Ras,Mei,2023,8351,"Rp30,904"
64,KALIMANTAN TIMUR,Telur Ayam Ras,Mei,2023,2943,"Rp34,461"
65,KALIMANTAN UTARA,Telur Ayam Ras,Mei,2023,200,"Rp35,163"
71,SULAWESI UTARA,Telur Ayam Ras,Mei,2023,3441,"Rp29,376"
72,SULAWESI TENGAH,Telur Ayam Ras,Mei,2023,1729,Rp0
73,SULAWESI SELATAN,Telur Ayam Ras,Mei,2023,16985,"Rp28,326"
74,SULAWESI TENGGARA,Telur Ayam Ras,Mei,2023,233,"Rp30,665"
75,GORONTALO,Telur Ayam Ras,Mei,2023,309,"Rp32,187"
76,SULAWESI BARAT,Telur Ayam Ras,Mei,2023,87,"Rp29,433"
81,MALUKU,Telur Ayam Ras,Mei,2023,62,"Rp37,347"
82,MALUKU UTARA,Telur Ayam Ras,Mei,2023,17,"Rp34,251"
91,PAPUA BARAT,Telur Ayam Ras,Mei,2023,750,"Rp37,276"
94,PAPUA,Telur Ayam Ras,Mei,2023,1509,"Rp36,896"
11,ACEH,Cabai Rawit Merah,Juni,2023,3838,Rp0
12,SUMATERA UTARA,Cabai Rawit Merah,Juni,2023,7027,"Rp33,390"
13,SUMATERA BARAT,Cabai Rawit Merah,Juni,2023,2659,"Rp43,390"
14,RIAU,Cabai Rawit Merah,Juni,2023,564,"Rp46,337"
15,JAMBI,Cabai Rawit Merah,Juni,2023,1167,"Rp37,611"
16,SUMATERA SELATAN,Cabai Rawit Merah,Juni,2023,363,"Rp36,849"
17,BENGKULU,Cabai Rawit Merah,Juni,2023,2983,"Rp32,449"
18,LAMPUNG,Cabai Rawit Merah,Juni,2023,1212,"Rp37,227"
19,KEPULAUAN BANGKA BELITUNG,Cabai Rawit Merah,Juni,2023,495,"Rp56,803"
21,KEPULAUAN RIAU,Cabai Rawit Merah,Juni,2023,86,"Rp64,154"
31,DKI JAKARTA,Cabai Rawit Merah,Juni,2023,,"Rp45,816"
32,JAWA BARAT,Cabai Rawit Merah,Juni,2023,12998,"Rp42,728"
33,JAWA TENGAH,Cabai Rawit Merah,Juni,2023,26166,"Rp34,010"
34,DI YOGYAKARTA,Cabai Rawit Merah,Juni,2023,1900,"Rp31,765"
35,JAWA TIMUR,Cabai Rawit Merah,Juni,2023,58154,"Rp33,984"
36,BANTEN,Cabai Rawit Merah,Juni,2023,304,"Rp40,388"
51,BALI,Cabai Rawit Merah,Juni,2023,2336,"Rp33,914"
52,NUSA TENGGARA BARAT,Cabai Rawit Merah,Juni,2023,5802,"Rp40,625"
53,NUSA TENGGARA TIMUR,Cabai Rawit Merah,Juni,2023,1461,"Rp55,895"
61,KALIMANTAN BARAT,Cabai Rawit Merah,Juni,2023,676,"Rp74,263"
62,KALIMANTAN TENGAH,Cabai Rawit Merah,Juni,2023,546,"Rp63,834"
63,KALIMANTAN SELATAN,Cabai Rawit Merah,Juni,2023,558,"Rp52,779"
64,KALIMANTAN TIMUR,Cabai Rawit Merah,Juni,2023,694,"Rp54,510"
65,KALIMANTAN UTARA,Cabai Rawit Merah,Juni,2023,575,"Rp71,591"
71,SULAWESI UTARA,Cabai Rawit Merah,Juni,2023,1309,"Rp38,491"
72,SULAWESI TENGAH,Cabai Rawit Merah,Juni,2023,1684,"Rp37,984"
73,SULAWESI SELATAN,Cabai Rawit Merah,Juni,2023,2599,"Rp26,161"
74,SULAWESI TENGGARA,Cabai Rawit Merah,Juni,2023,360,"Rp36,229"
75,GORONTALO,Cabai Rawit Merah,Juni,2023,1359,"Rp33,688"
76,SULAWESI BARAT,Cabai Rawit Merah,Juni,2023,356,"Rp28,348"
81,MALUKU,Cabai Rawit Merah,Juni,2023,324,"Rp74,181"
82,MALUKU UTARA,Cabai Rawit Merah,Juni,2023,159,"Rp55,046"
91,PAPUA BARAT,Cabai Rawit Merah,Juni,2023,26,"Rp72,258"
94,PAPUA,Cabai Rawit Merah,Juni,2023,42,"Rp90,255"
95,PAPUA PEGUNUNGAN,Cabai Rawit Merah,Juni,2023,5,
11,ACEH,Daging Ayam Ras,Juni,2023,3883,"Rp34,035"
12,SUMATERA UTARA,Daging Ayam Ras,Juni,2023,18751,"Rp37,580"
13,SUMATERA BARAT,Daging Ayam Ras,Juni,2023,6371,"Rp33,512"
14,RIAU,Daging Ayam Ras,Juni,2023,11359,"Rp37,744"
15,JAMBI,Daging Ayam Ras,Juni,2023,4285,"Rp36,683"
16,SUMATERA SELATAN,Daging Ayam Ras,Juni,2023,12209,"Rp35,621"
17,BENGKULU,Daging Ayam Ras,Juni,2023,995,"Rp39,255"
18,LAMPUNG,Daging Ayam Ras,Juni,2023,10654,"Rp34,730"
19,KEPULAUAN BANGKA BELITUNG,Daging Ayam Ras,Juni,2023,2112,"Rp40,908"
21,KEPULAUAN RIAU,Daging Ayam Ras,Juni,2023,1818,"Rp40,848"
31,DKI JAKARTA,Daging Ayam Ras,Juni,2023,,"Rp39,331"
32,JAWA BARAT,Daging Ayam Ras,Juni,2023,76901,"Rp39,557"
33,JAWA TENGAH,Daging Ayam Ras,Juni,2023,67789,"Rp38,013"
34,DI YOGYAKARTA,Daging Ayam Ras,Juni,2023,6477,"Rp37,926"
35,JAWA TIMUR,Daging Ayam Ras,Juni,2023,42347,"Rp37,448"
36,BANTEN,Daging Ayam Ras,Juni,2023,20987,"Rp38,714"
51,BALI,Daging Ayam Ras,Juni,2023,8247,"Rp41,992"
52,NUSA TENGGARA BARAT,Daging Ayam Ras,Juni,2023,4106,"Rp44,375"
53,NUSA TENGGARA TIMUR,Daging Ayam Ras,Juni,2023,1640,"Rp42,991"
61,KALIMANTAN BARAT,Daging Ayam Ras,Juni,2023,5955,"Rp45,741"
62,KALIMANTAN TENGAH,Daging Ayam Ras,Juni,2023,3461,"Rp47,145"
63,KALIMANTAN SELATAN,Daging Ayam Ras,Juni,2023,9889,"Rp36,671"
64,KALIMANTAN TIMUR,Daging Ayam Ras,Juni,2023,6362,"Rp45,548"
65,KALIMANTAN UTARA,Daging Ayam Ras,Juni,2023,663,"Rp50,856"
71,SULAWESI UTARA,Daging Ayam Ras,Juni,2023,1040,"Rp36,572"
72,SULAWESI TENGAH,Daging Ayam Ras,Juni,2023,951,"Rp36,925"
73,SULAWESI SELATAN,Daging Ayam Ras,Juni,2023,9014,"Rp29,790"
74,SULAWESI TENGGARA,Daging Ayam Ras,Juni,2023,1018,"Rp36,204"
75,GORONTALO,Daging Ayam Ras,Juni,2023,631,"Rp35,304"
76,SULAWESI BARAT,Daging Ayam Ras,Juni,2023,291,"Rp31,304"
81,MALUKU,Daging Ayam Ras,Juni,2023,197,"Rp48,936"
82,MALUKU UTARA,Daging Ayam Ras,Juni,2023,15,"Rp45,008"
91,PAPUA BARAT,Daging Ayam Ras,Juni,2023,130,"Rp47,162"
94,PAPUA,Daging Ayam Ras,Juni,2023,661,"Rp40,714"
11,ACEH,Daging Sapi Murni,Juni,2023,968,"Rp156,764"
12,SUMATERA UTARA,Daging Sapi Murni,Juni,2023,2244,"Rp135,825"
13,SUMATERA BARAT,Daging Sapi Murni,Juni,2023,8640,"Rp145,348"
14,RIAU,Daging Sapi Murni,Juni,2023,911,"Rp147,761"
15,JAMBI,Daging Sapi Murni,Juni,2023,1668,"Rp138,577"
16,SUMATERA SELATAN,Daging Sapi Murni,Juni,2023,2242,"Rp135,617"
17,BENGKULU,Daging Sapi Murni,Juni,2023,273,"Rp135,754"
18,LAMPUNG,Daging Sapi Murni,Juni,2023,2957,"Rp135,115"
19,KEPULAUAN BANGKA BELITUNG,Daging Sapi Murni,Juni,2023,1508,"Rp150,935"
21,KEPULAUAN RIAU,Daging Sapi Murni,Juni,2023,1089,"Rp157,561"
31,DKI JAKARTA,Daging Sapi Murni,Juni,2023,1738,"Rp141,471"
32,JAWA BARAT,Daging Sapi Murni,Juni,2023,21967,"Rp135,088"
33,JAWA TENGAH,Daging Sapi Murni,Juni,2023,16231,"Rp131,550"
34,DI YOGYAKARTA,Daging Sapi Murni,Juni,2023,4198,"Rp135,176"
35,JAWA TIMUR,Daging Sapi Murni,Juni,2023,13799,"Rp116,797"
36,BANTEN,Daging Sapi Murni,Juni,2023,2560,"Rp138,438"
51,BALI,Daging Sapi Murni,Juni,2023,537,"Rp117,117"
52,NUSA TENGGARA BARAT,Daging Sapi Murni,Juni,2023,1099,"Rp122,588"
53,NUSA TENGGARA TIMUR,Daging Sapi Murni,Juni,2023,1085,"Rp113,639"
61,KALIMANTAN BARAT,Daging Sapi Murni,Juni,2023,853,"Rp158,532"
62,KALIMANTAN TENGAH,Daging Sapi Murni,Juni,2023,841,"Rp157,679"
63,KALIMANTAN SELATAN,Daging Sapi Murni,Juni,2023,1918,"Rp153,879"
64,KALIMANTAN TIMUR,Daging Sapi Murni,Juni,2023,905,"Rp158,998"
65,KALIMANTAN UTARA,Daging Sapi Murni,Juni,2023,332,"Rp165,690"
71,SULAWESI UTARA,Daging Sapi Murni,Juni,2023,168,"Rp133,487"
72,SULAWESI TENGAH,Daging Sapi Murni,Juni,2023,609,"Rp136,891"
73,SULAWESI SELATAN,Daging Sapi Murni,Juni,2023,4222,"Rp126,946"
74,SULAWESI TENGGARA,Daging Sapi Murni,Juni,2023,1907,"Rp136,846"
75,GORONTALO,Daging Sapi Murni,Juni,2023,1052,"Rp136,267"
76,SULAWESI BARAT,Daging Sapi Murni,Juni,2023,116,"Rp128,588"
81,MALUKU,Daging Sapi Murni,Juni,2023,589,"Rp120,771"
82,MALUKU UTARA,Daging Sapi Murni,Juni,2023,125,"Rp132,023"
91,PAPUA BARAT,Daging Sapi Murni,Juni,2023,74,"Rp142,604"
94,PAPUA,Daging Sapi Murni,Juni,2023,79,"Rp148,649"
95,PAPUA PEGUNUNGAN,Daging Sapi Murni,Juni,2023,36,
11,ACEH,Telur Ayam Ras,Juni,2023,363,"Rp27,143"
12,SUMATERA UTARA,Telur Ayam Ras,Juni,2023,43543,"Rp27,648"
13,SUMATERA BARAT,Telur Ayam Ras,Juni,2023,30015,"Rp29,131"
14,RIAU,Telur Ayam Ras,Juni,2023,560,"Rp28,789"
15,JAMBI,Telur Ayam Ras,Juni,2023,3483,"Rp29,454"
16,SUMATERA SELATAN,Telur Ayam Ras,Juni,2023,18015,"Rp29,632"
17,BENGKULU,Telur Ayam Ras,Juni,2023,745,"Rp27,687"
18,LAMPUNG,Telur Ayam Ras,Juni,2023,19489,"Rp29,838"
19,KEPULAUAN BANGKA BELITUNG,Telur Ayam Ras,Juni,2023,2651,"Rp31,514"
21,KEPULAUAN RIAU,Telur Ayam Ras,Juni,2023,1671,"Rp31,704"
31,DKI JAKARTA,Telur Ayam Ras,Juni,2023,,"Rp30,626"
32,JAWA BARAT,Telur Ayam Ras,Juni,2023,64495,"Rp30,989"
33,JAWA TENGAH,Telur Ayam Ras,Juni,2023,73286,"Rp29,660"
34,DI YOGYAKARTA,Telur Ayam Ras,Juni,2023,11524,"Rp29,739"
35,JAWA TIMUR,Telur Ayam Ras,Juni,2023,137957,"Rp29,440"
36,BANTEN,Telur Ayam Ras,Juni,2023,21846,"Rp30,355"
51,BALI,Telur Ayam Ras,Juni,2023,18766,"Rp28,281"
52,NUSA TENGGARA BARAT,Telur Ayam Ras,Juni,2023,4438,"Rp32,049"
53,NUSA TENGGARA TIMUR,Telur Ayam Ras,Juni,2023,507,"Rp33,544"
61,KALIMANTAN BARAT,Telur Ayam Ras,Juni,2023,5322,"Rp32,455"
62,KALIMANTAN TENGAH,Telur Ayam Ras,Juni,2023,637,"Rp32,347"
63,KALIMANTAN SELATAN,Telur Ayam Ras,Juni,2023,8235,"Rp31,450"
64,KALIMANTAN TIMUR,Telur Ayam Ras,Juni,2023,2949,"Rp35,259"
65,KALIMANTAN UTARA,Telur Ayam Ras,Juni,2023,236,"Rp36,276"
71,SULAWESI UTARA,Telur Ayam Ras,Juni,2023,3354,"Rp29,758"
72,SULAWESI TENGAH,Telur Ayam Ras,Juni,2023,1705,"Rp30,410"
73,SULAWESI SELATAN,Telur Ayam Ras,Juni,2023,16943,"Rp28,513"
74,SULAWESI TENGGARA,Telur Ayam Ras,Juni,2023,243,"Rp31,112"
75,GORONTALO,Telur Ayam Ras,Juni,2023,285,"Rp31,637"
76,SULAWESI BARAT,Telur Ayam Ras,Juni,2023,85,"Rp29,632"
81,MALUKU,Telur Ayam Ras,Juni,2023,241,"Rp38,813"
82,MALUKU UTARA,Telur Ayam Ras,Juni,2023,16,"Rp34,596"
91,PAPUA BARAT,Telur Ayam Ras,Juni,2023,734,"Rp38,867"
94,PAPUA,Telur Ayam Ras,Juni,2023,1591,"Rp37,204"
11,ACEH,Cabai Rawit Merah,Juli,2023,3634,"Rp40,000"
12,SUMATERA UTARA,Cabai Rawit Merah,Juli,2023,7434,"Rp32,951"
13,SUMATERA BARAT,Cabai Rawit Merah,Juli,2023,1930,"Rp42,802"
14,RIAU,Cabai Rawit Merah,Juli,2023,590,"Rp48,673"
15,JAMBI,Cabai Rawit Merah,Juli,2023,1199,"Rp36,926"
16,SUMATERA SELATAN,Cabai Rawit Merah,Juli,2023,412,"Rp35,364"
17,BENGKULU,Cabai Rawit Merah,Juli,2023,1306,"Rp35,862"
18,LAMPUNG,Cabai Rawit Merah,Juli,2023,1209,"Rp36,180"
19,KEPULAUAN BANGKA BELITUNG,Cabai Rawit Merah,Juli,2023,503,"Rp54,741"
21,KEPULAUAN RIAU,Cabai Rawit Merah,Juli,2023,90,"Rp59,626"
31,DKI JAKARTA,Cabai Rawit Merah,Juli,2023,,"Rp39,837"
32,JAWA BARAT,Cabai Rawit Merah,Juli,2023,11989,"Rp36,781"
33,JAWA TENGAH,Cabai Rawit Merah,Juli,2023,27073,"Rp26,333"
34,DI YOGYAKARTA,Cabai Rawit Merah,Juli,2023,2324,"Rp24,463"
35,JAWA TIMUR,Cabai Rawit Merah,Juli,2023,62065,"Rp28,243"
36,BANTEN,Cabai Rawit Merah,Juli,2023,216,"Rp34,310"
51,BALI,Cabai Rawit Merah,Juli,2023,2219,"Rp29,654"
52,NUSA TENGGARA BARAT,Cabai Rawit Merah,Juli,2023,5487,"Rp33,158"
53,NUSA TENGGARA TIMUR,Cabai Rawit Merah,Juli,2023,1606,"Rp54,582"
61,KALIMANTAN BARAT,Cabai Rawit Merah,Juli,2023,706,"Rp59,092"
62,KALIMANTAN TENGAH,Cabai Rawit Merah,Juli,2023,591,"Rp61,082"
63,KALIMANTAN SELATAN,Cabai Rawit Merah,Juli,2023,614,"Rp49,317"
64,KALIMANTAN TIMUR,Cabai Rawit Merah,Juli,2023,490,"Rp56,107"
65,KALIMANTAN UTARA,Cabai Rawit Merah,Juli,2023,540,"Rp66,844"
71,SULAWESI UTARA,Cabai Rawit Merah,Juli,2023,1450,"Rp44,761"
72,SULAWESI TENGAH,Cabai Rawit Merah,Juli,2023,1561,"Rp44,649"
73,SULAWESI SELATAN,Cabai Rawit Merah,Juli,2023,2452,"Rp26,923"
74,SULAWESI TENGGARA,Cabai Rawit Merah,Juli,2023,356,"Rp40,454"
75,GORONTALO,Cabai Rawit Merah,Juli,2023,1170,"Rp38,289"
76,SULAWESI BARAT,Cabai Rawit Merah,Juli,2023,230,"Rp31,996"
81,MALUKU,Cabai Rawit Merah,Juli,2023,307,"Rp77,936"
82,MALUKU UTARA,Cabai Rawit Merah,Juli,2023,114,"Rp67,410"
91,PAPUA BARAT,Cabai Rawit Merah,Juli,2023,51,"Rp78,079"
94,PAPUA,Cabai Rawit Merah,Juli,2023,67,"Rp88,717"
95,PAPUA PEGUNUNGAN,Cabai Rawit Merah,Juli,2023,5,
11,ACEH,Daging Ayam Ras,Juli,2023,4181,"Rp33,076"
12,SUMATERA UTARA,Daging Ayam Ras,Juli,2023,19254,"Rp34,681"
13,SUMATERA BARAT,Daging Ayam Ras,Juli,2023,6150,"Rp32,223"
14,RIAU,Daging Ayam Ras,Juli,2023,11359,"Rp34,873"
15,JAMBI,Daging Ayam Ras,Juli,2023,4875,"Rp35,330"
16,SUMATERA SELATAN,Daging Ayam Ras,Juli,2023,12343,"Rp35,647"
17,BENGKULU,Daging Ayam Ras,Juli,2023,905,"Rp38,595"
18,LAMPUNG,Daging Ayam Ras,Juli,2023,10569,"Rp35,296"
19,KEPULAUAN BANGKA BELITUNG,Daging Ayam Ras,Juli,2023,1986,"Rp39,426"
21,KEPULAUAN RIAU,Daging Ayam Ras,Juli,2023,1843,"Rp40,212"
31,DKI JAKARTA,Daging Ayam Ras,Juli,2023,,"Rp41,725"
32,JAWA BARAT,Daging Ayam Ras,Juli,2023,77309,"Rp40,377"
33,JAWA TENGAH,Daging Ayam Ras,Juli,2023,63464,"Rp38,305"
34,DI YOGYAKARTA,Daging Ayam Ras,Juli,2023,6567,"Rp37,742"
35,JAWA TIMUR,Daging Ayam Ras,Juli,2023,43030,"Rp38,040"
36,BANTEN,Daging Ayam Ras,Juli,2023,19435,"Rp40,000"
51,BALI,Daging Ayam Ras,Juli,2023,8242,"Rp41,417"
52,NUSA TENGGARA BARAT,Daging Ayam Ras,Juli,2023,4052,"Rp42,274"
53,NUSA TENGGARA TIMUR,Daging Ayam Ras,Juli,2023,1641,"Rp42,690"
61,KALIMANTAN BARAT,Daging Ayam Ras,Juli,2023,6006,"Rp48,487"
62,KALIMANTAN TENGAH,Daging Ayam Ras,Juli,2023,3330,"Rp44,485"
63,KALIMANTAN SELATAN,Daging Ayam Ras,Juli,2023,9685,"Rp36,946"
64,KALIMANTAN TIMUR,Daging Ayam Ras,Juli,2023,6335,"Rp45,012"
65,KALIMANTAN UTARA,Daging Ayam Ras,Juli,2023,470,"Rp50,609"
71,SULAWESI UTARA,Daging Ayam Ras,Juli,2023,1042,"Rp35,918"
72,SULAWESI TENGAH,Daging Ayam Ras,Juli,2023,946,"Rp35,583"
73,SULAWESI SELATAN,Daging Ayam Ras,Juli,2023,8970,"Rp28,771"
74,SULAWESI TENGGARA,Daging Ayam Ras,Juli,2023,927,"Rp35,369"
75,GORONTALO,Daging Ayam Ras,Juli,2023,642,"Rp32,683"
76,SULAWESI BARAT,Daging Ayam Ras,Juli,2023,269,"Rp31,693"
81,MALUKU,Daging Ayam Ras,Juli,2023,22,"Rp50,695"
82,MALUKU UTARA,Daging Ayam Ras,Juli,2023,12,"Rp46,613"
91,PAPUA BARAT,Daging Ayam Ras,Juli,2023,131,"Rp47,556"
94,PAPUA,Daging Ayam Ras,Juli,2023,655,"Rp41,404"
11,ACEH,Daging Sapi Murni,Juli,2023,1269,"Rp154,642"
12,SUMATERA UTARA,Daging Sapi Murni,Juli,2023,1240,"Rp135,654"
13,SUMATERA BARAT,Daging Sapi Murni,Juli,2023,1768,"Rp145,218"
14,RIAU,Daging Sapi Murni,Juli,2023,911,"Rp147,474"
15,JAMBI,Daging Sapi Murni,Juli,2023,947,"Rp138,020"
16,SUMATERA SELATAN,Daging Sapi Murni,Juli,2023,238,"Rp134,548"
17,BENGKULU,Daging Sapi Murni,Juli,2023,261,"Rp133,704"
18,LAMPUNG,Daging Sapi Murni,Juli,2023,1661,"Rp134,388"
19,KEPULAUAN BANGKA BELITUNG,Daging Sapi Murni,Juli,2023,475,"Rp149,162"
21,KEPULAUAN RIAU,Daging Sapi Murni,Juli,2023,62,"Rp157,245"
31,DKI JAKARTA,Daging Sapi Murni,Juli,2023,2091,"Rp140,101"
32,JAWA BARAT,Daging Sapi Murni,Juli,2023,4917,"Rp134,394"
33,JAWA TENGAH,Daging Sapi Murni,Juli,2023,3094,"Rp131,007"
34,DI YOGYAKARTA,Daging Sapi Murni,Juli,2023,1434,"Rp135,275"
35,JAWA TIMUR,Daging Sapi Murni,Juli,2023,6537,"Rp116,527"
36,BANTEN,Daging Sapi Murni,Juli,2023,2136,"Rp137,490"
51,BALI,Daging Sapi Murni,Juli,2023,386,"Rp116,860"
52,NUSA TENGGARA BARAT,Daging Sapi Murni,Juli,2023,784,"Rp122,822"
53,NUSA TENGGARA TIMUR,Daging Sapi Murni,Juli,2023,629,"Rp114,416"
61,KALIMANTAN BARAT,Daging Sapi Murni,Juli,2023,343,"Rp158,451"
62,KALIMANTAN TENGAH,Daging Sapi Murni,Juli,2023,184,"Rp156,826"
63,KALIMANTAN SELATAN,Daging Sapi Murni,Juli,2023,1133,"Rp153,438"
64,KALIMANTAN TIMUR,Daging Sapi Murni,Juli,2023,595,"Rp159,284"
65,KALIMANTAN UTARA,Daging Sapi Murni,Juli,2023,60,"Rp165,266"
71,SULAWESI UTARA,Daging Sapi Murni,Juli,2023,166,"Rp133,402"
72,SULAWESI TENGAH,Daging Sapi Murni,Juli,2023,364,"Rp136,177"
73,SULAWESI SELATAN,Daging Sapi Murni,Juli,2023,1040,"Rp126,307"
74,SULAWESI TENGGARA,Daging Sapi Murni,Juli,2023,354,"Rp137,032"
75,GORONTALO,Daging Sapi Murni,Juli,2023,190,"Rp135,675"
76,SULAWESI BARAT,Daging Sapi Murni,Juli,2023,49,"Rp126,586"
81,MALUKU,Daging Sapi Murni,Juli,2023,70,"Rp118,899"
82,MALUKU UTARA,Daging Sapi Murni,Juli,2023,63,"Rp131,317"
91,PAPUA BARAT,Daging Sapi Murni,Juli,2023,29,"Rp143,231"
94,PAPUA,Daging Sapi Murni,Juli,2023,65,"Rp147,986"
95,PAPUA PEGUNUNGAN,Daging Sapi Murni,Juli,2023,24,
11,ACEH,Telur Ayam Ras,Juli,2023,374,"Rp27,159"
12,SUMATERA UTARA,Telur Ayam Ras,Juli,2023,44905,"Rp27,831"
13,SUMATERA BARAT,Telur Ayam Ras,Juli,2023,28094,"Rp28,874"
14,RIAU,Telur Ayam Ras,Juli,2023,560,"Rp28,402"
15,JAMBI,Telur Ayam Ras,Juli,2023,4682,"Rp29,591"
16,SUMATERA SELATAN,Telur Ayam Ras,Juli,2023,18767,"Rp30,061"
17,BENGKULU,Telur Ayam Ras,Juli,2023,617,"Rp27,818"
18,LAMPUNG,Telur Ayam Ras,Juli,2023,19695,"Rp30,563"
19,KEPULAUAN BANGKA BELITUNG,Telur Ayam Ras,Juli,2023,2542,"Rp31,573"
21,KEPULAUAN RIAU,Telur Ayam Ras,Juli,2023,1700,"Rp32,112"
31,DKI JAKARTA,Telur Ayam Ras,Juli,2023,,"Rp31,073"
32,JAWA BARAT,Telur Ayam Ras,Juli,2023,65974,"Rp31,596"
33,JAWA TENGAH,Telur Ayam Ras,Juli,2023,65902,"Rp30,563"
34,DI YOGYAKARTA,Telur Ayam Ras,Juli,2023,13159,"Rp30,537"
35,JAWA TIMUR,Telur Ayam Ras,Juli,2023,143269,"Rp30,229"
36,BANTEN,Telur Ayam Ras,Juli,2023,22696,"Rp30,787"
51,BALI,Telur Ayam Ras,Juli,2023,19282,"Rp28,793"
52,NUSA TENGGARA BARAT,Telur Ayam Ras,Juli,2023,4622,"Rp31,866"
53,NUSA TENGGARA TIMUR,Telur Ayam Ras,Juli,2023,544,"Rp33,939"
61,KALIMANTAN BARAT,Telur Ayam Ras,Juli,2023,5374,"Rp32,186"
62,KALIMANTAN TENGAH,Telur Ayam Ras,Juli,2023,722,"Rp33,078"
63,KALIMANTAN SELATAN,Telur Ayam Ras,Juli,2023,8540,"Rp32,169"
64,KALIMANTAN TIMUR,Telur Ayam Ras,Juli,2023,2943,"Rp35,307"
65,KALIMANTAN UTARA,Telur Ayam Ras,Juli,2023,258,"Rp36,449"
71,SULAWESI UTARA,Telur Ayam Ras,Juli,2023,3247,"Rp29,972"
72,SULAWESI TENGAH,Telur Ayam Ras,Juli,2023,1760,"Rp29,919"
73,SULAWESI SELATAN,Telur Ayam Ras,Juli,2023,17211,"Rp28,941"
74,SULAWESI TENGGARA,Telur Ayam Ras,Juli,2023,225,"Rp31,421"
75,GORONTALO,Telur Ayam Ras,Juli,2023,281,"Rp31,372"
76,SULAWESI BARAT,Telur Ayam Ras,Juli,2023,87,"Rp29,760"
81,MALUKU,Telur Ayam Ras,Juli,2023,64,"Rp38,238"
82,MALUKU UTARA,Telur Ayam Ras,Juli,2023,16,"Rp34,574"
91,PAPUA BARAT,Telur Ayam Ras,Juli,2023,761,"Rp38,706"
94,PAPUA,Telur Ayam Ras,Juli,2023,1543,"Rp37,285"
11,ACEH,Cabai Rawit Merah,Agustus,2023,3852,"Rp37,477"
12,SUMATERA UTARA,Cabai Rawit Merah,Agustus,2023,7195,"Rp34,507"
13,SUMATERA BARAT,Cabai Rawit Merah,Agustus,2023,1313,"Rp39,450"
14,RIAU,Cabai Rawit Merah,Agustus,2023,739,"Rp37,213"
15,JAMBI,Cabai Rawit Merah,Agustus,2023,1128,"Rp43,562"
16,SUMATERA SELATAN,Cabai Rawit Merah,Agustus,2023,408,"Rp44,319"
17,BENGKULU,Cabai Rawit Merah,Agustus,2023,1338,"Rp48,363"
18,LAMPUNG,Cabai Rawit Merah,Agustus,2023,1023,"Rp85,135"
19,KEPULAUAN BANGKA BELITUNG,Cabai Rawit Merah,Agustus,2023,464,"Rp65,018"
21,KEPULAUAN RIAU,Cabai Rawit Merah,Agustus,2023,89,"Rp35,266"
31,DKI JAKARTA,Cabai Rawit Merah,Agustus,2023,,"Rp37,009"
32,JAWA BARAT,Cabai Rawit Merah,Agustus,2023,12357,"Rp35,049"
33,JAWA TENGAH,Cabai Rawit Merah,Agustus,2023,22843,"Rp36,663"
34,DI YOGYAKARTA,Cabai Rawit Merah,Agustus,2023,2286,"Rp24,463"
35,JAWA TIMUR,Cabai Rawit Merah,Agustus,2023,38944,"Rp53,531"
36,BANTEN,Cabai Rawit Merah,Agustus,2023,240,"Rp36,761"
51,BALI,Cabai Rawit Merah,Agustus,2023,1159,"Rp40,716"
52,NUSA TENGGARA BARAT,Cabai Rawit Merah,Agustus,2023,9645,"Rp56,361"
53,NUSA TENGGARA TIMUR,Cabai Rawit Merah,Agustus,2023,955,"Rp83,873"
61,KALIMANTAN BARAT,Cabai Rawit Merah,Agustus,2023,555,"Rp52,491"
62,KALIMANTAN TENGAH,Cabai Rawit Merah,Agustus,2023,494,"Rp57,268"
63,KALIMANTAN SELATAN,Cabai Rawit Merah,Agustus,2023,1042,"Rp66,496"
64,KALIMANTAN TIMUR,Cabai Rawit Merah,Agustus,2023,614,"Rp73,961"
65,KALIMANTAN UTARA,Cabai Rawit Merah,Agustus,2023,597,"Rp59,544"
